,Recency,Frequency,Monetary
2649,-0.8449820338748885,0.5094797629626657,0.33412391663836305
2650,2.652477995817317,-0.8091666242446708,-0.8345667126085679
2651,-0.9864977576196597,2.2676749459057812,0.18637249406290374
2653,1.3181868862237587,-0.8091666242446708,-0.8488373870151058
2654,-0.4608679265676521,-0.8091666242446708,-0.6575438101912686
2655,0.6510413314269795,0.06993096722688691,-0.3277609368836672
2656,-0.3496770007681889,0.06993096722688691,0.509746773990197
2657,-0.7337911080754252,-0.8091666242446708,-0.8332306480971693
2658,0.3983346818827451,-0.3696178285088919,-0.49552171320927135
2660,2.0864151008382312,-0.8091666242446708,-0.7583628618652013
2661,-0.7843324379842722,-0.3696178285088919,-0.6160241941638077
2662,-0.9763894916378903,0.5094797629626657,0.16481405819193737
2663,2.096523366820001,-0.8091666242446708,-0.838913626723118
2664,-0.8146572359295803,-0.3696178285088919,1.4197241293871186
2665,-0.8348737678931191,1.8281261501700024,-0.20721254047268273
2666,-0.966281225656121,1.3885773544342235,0.7891634024238771
2669,-0.7742241720025028,-0.3696178285088919,-0.797703375492381
2670,1.6315431316586093,-0.8091666242446708,-0.7988753487004078
2671,0.41855121384628385,0.06993096722688691,0.10381575065688711
2672,-0.8854150978019659,1.8281261501700024,2.0000586159829856
2673,-0.06664555327864631,-0.8091666242446708,-0.572069553519798
2674,-0.47097619254942147,0.06993096722688691,-0.10175226413549184
2676,-0.4608679265676521,0.5094797629626657,0.3996708652113746
2677,-0.005995957388030038,-0.8091666242446708,-0.344537390872428
2678,-0.2890274048775726,0.06993096722688691,0.5544616541590023
2680,-0.4507596605858827,2.2676749459057812,0.4147635015595728
2681,-0.24859434095049512,0.5094797629626657,2.5915535693453355
2682,-0.2890274048775726,0.06993096722688691,0.18863740567687454
2683,2.3795548143095435,-0.8091666242446708,0.3185480389288589
2684,0.6005000015181327,-0.8091666242446708,-0.7657544976409385
2685,-0.3496770007681889,-0.8091666242446708,-0.6504050857821961
2686,-0.6630332462030396,0.5094797629626657,-0.43488470762659936
2687,-0.6124919162941928,-0.3696178285088919,-0.7273661652007554
2689,-0.6933580441483478,1.3885773544342235,2.4226509283077355
2691,-0.7337911080754252,0.06993096722688691,-0.7353817995567458
2692,-0.9763894916378903,0.06993096722688691,-0.6561001078065574
2693,-0.4507596605858827,0.06993096722688691,0.4496456996368857
2696,2.662586261799086,-0.8091666242446708,-0.8285088832070269
2698,-0.5619505863853459,0.06993096722688691,0.272354831604906
2699,-0.41032659665880516,0.5094797629626657,-0.4389094608336123
2701,0.822881853117059,-0.3696178285088919,0.17263022376171885
2703,-0.40021833067703577,0.06993096722688691,2.173075583003292
2704,1.2171042264060647,-0.8091666242446708,-0.6473972470286476
2705,2.025765504947615,-0.8091666242446708,-0.1650094615853066
2706,2.1976060266376947,-0.8091666242446708,-0.6361667780088921
2707,-0.8550902998566579,0.06993096722688691,2.9566567193475084
2708,2.6221531978720085,-0.3696178285088919,-0.4780414731257739
2709,-0.9258481617290435,-0.3696178285088919,0.9185049851008659
2710,-0.4608679265676521,-0.8091666242446708,-0.6522492311641265
2711,-0.9460646936925823,1.8281261501700024,1.0765919016515442
2712,-0.754007640038964,2.2676749459057812,2.0971133529405783
2713,-0.14751168113280133,-0.8091666242446708,-0.6896131220268373
2714,-0.6327084482577315,0.5094797629626657,0.6857956665608768
2715,-0.2688108729140339,-0.8091666242446708,-0.3656645225377429
2716,-0.3395687347864195,-0.8091666242446708,-0.541690833736399
2717,-0.9157398957472741,1.3885773544342235,1.6260839976251267
2719,-0.8247655019113497,0.9490285586984446,-0.25889979560998655
2720,-0.8146572359295803,3.5863213331131174,2.8252685116527774
2721,0.6005000015181327,2.70722374164156,-0.5878637178255307
2722,0.07487017046612499,0.06993096722688691,-0.07248831141765978
2724,-0.9864977576196597,0.9490285586984446,2.2541088365101136
2725,0.42865947982805325,-0.8091666242446708,-0.8523984693832334
2726,-0.3496770007681889,-0.3696178285088919,-0.6225494579662382
2730,0.10519496841143312,0.06993096722688691,0.026251748605296787
2731,0.2871437560832819,0.5094797629626657,1.202664454371911
2732,0.08497843644789436,0.06993096722688691,-0.16614681002289705
2733,-0.42043486264057456,0.5094797629626657,1.9909523013582537
2734,-0.2688108729140339,1.8281261501700024,0.4097255974610993
2735,-0.6226001822759621,-0.8091666242446708,-0.32055597378332545
2738,-0.6933580441483478,0.06993096722688691,-0.28301670093123105
2739,1.0250471727524466,-0.8091666242446708,-0.8068119482543155
2741,-0.5518423204035765,-0.8091666242446708,-0.8002580813806552
2742,-0.6933580441483478,1.8281261501700024,1.7095869005189337
2744,2.7535606556350105,-0.8091666242446708,-0.3597331488195342
2745,-0.5316257884400377,-0.8091666242446708,-0.6480776990389598
2746,-0.8854150978019659,-0.8091666242446708,-0.30897775163440583
2747,2.632261463853778,-0.8091666242446708,-0.6700350724823437
2748,0.2568189581379738,-0.8091666242446708,-0.8197608596850698
2749,0.0647619044843556,2.70722374164156,1.4409844911473733
2750,-0.2587026069322645,-0.8091666242446708,-0.17998241666177947
2752,-0.8146572359295803,3.146772537377339,2.6243116130276247
2753,-0.4810844585311908,-0.8091666242446708,-0.6621014837780395
2754,-0.4608679265676521,2.2676749459057812,0.9823259641388707
2755,-0.9157398957472741,0.06993096722688691,-0.47234042940220633
2756,-0.8348737678931191,-0.3696178285088919,-0.27664197960895826
2757,-0.673141512184809,0.06993096722688691,1.5875210359079608
2758,-0.7641159060207334,2.70722374164156,0.4610839172792589
2759,-0.6933580441483478,2.2676749459057812,0.9879494784851574
2763,1.5708935357679932,-0.3696178285088919,-0.462777218350196
2764,-0.2789191388958033,-0.8091666242446708,1.2842419189445022
2765,-0.9056316297655047,1.8281261501700024,0.7781685323855682
2766,0.37811814991920634,-0.8091666242446708,-0.7170156169775209
2767,-0.966281225656121,1.8281261501700024,-0.008841208944236838
2768,2.6120449318902392,-0.8091666242446708,-0.6013538294724515
2769,-0.8955233637837353,-0.3696178285088919,0.0551988094023972
2770,-0.7641159060207334,-0.8091666242446708,-0.3137439265561948
2771,-0.6124919162941928,3.146772537377339,0.005595062190474308
2772,-0.8550902998566579,-0.3696178285088919,-0.3760632443546278
2773,0.3174685540285901,-0.3696178285088919,-0.1373292157587321
2774,-0.7843324379842722,0.06993096722688691,0.5338380870898144
2775,-0.8247655019113497,0.5094797629626657,0.3852985746307302
2776,-0.8449820338748885,0.5094797629626657,-0.15741007718695185
2777,-0.43054312862234395,0.06993096722688691,2.4580690576144097
2778,-0.9763894916378903,1.8281261501700024,0.29398778600355047
2779,0.13551976635674126,0.06993096722688691,-0.5886239573503265
2780,-0.8854150978019659,0.5094797629626657,-0.30083791973228546
2781,-0.2587026069322645,-0.8091666242446708,-0.7652832996780453
2782,-0.41032659665880516,-0.8091666242446708,-0.7966510835560796
2783,-0.8146572359295803,0.5094797629626657,1.8563876473321979
2784,-0.9460646936925823,0.5094797629626657,-0.278921192758544
2785,-0.8247655019113497,1.8281261501700024,1.3853725935523613
2786,-0.9157398957472741,-0.8091666242446708,-0.06072492201814636
2787,-0.03632075533333817,-0.3696178285088919,-0.3853366611323348
2788,-0.9056316297655047,-0.3696178285088919,-0.6706425113897797
2789,0.4994173417004389,-0.8091666242446708,-0.8391560001161718
2790,-0.8146572359295803,-0.8091666242446708,-0.7039282064650215
2792,-0.8550902998566579,0.06993096722688691,-0.14472085153446937
2793,-0.9864977576196597,2.2676749459057812,0.34455651051328345
2794,0.3073602880468207,-0.3696178285088919,3.54983549035042
2796,-0.5316257884400377,0.06993096722688691,-0.8109405757726372
2797,-0.7742241720025028,-0.3696178285088919,-0.7393230016872713
2798,-0.8550902998566579,-0.8091666242446708,-0.34004294512732347
2799,-0.40021833067703577,-0.8091666242446708,-0.35745017210794455
2800,-0.24859434095049512,-0.3696178285088919,-0.025887886684880596
2801,-0.7742241720025028,0.06993096722688691,-0.06577863307703631
2802,-0.40021833067703577,1.8281261501700024,-0.01858582368483712
2803,1.29797035426022,-0.8091666242446708,-0.4291573189690043
2804,-0.2587026069322645,-0.8091666242446708,-0.28736662589538436
2805,0.07487017046612499,0.5094797629626657,0.7547659511326714
2806,1.8741415152210745,-0.3696178285088919,-0.7677454219410225
2807,-0.9056316297655047,-0.8091666242446708,-0.7996747292700446
2808,0.1153032343932025,-0.3696178285088919,0.7612362669298445
2810,2.7333441236714715,-0.8091666242446708,-0.843569905634392
2811,0.17595283028381878,-0.3696178285088919,-0.5752256766163018
2812,-0.7843324379842722,1.3885773544342235,3.1219531152729325
2813,2.652477995817317,-0.8091666242446708,-0.7541356290223764
2814,-0.40021833067703577,-0.3696178285088919,3.6689251301286774
2815,0.24671069215620442,-0.3696178285088919,2.473709668590382
2816,-0.4507596605858827,0.06993096722688691,0.31933913966208705
2817,-0.7034663101301172,-0.8091666242446708,-0.7411942447156299
2818,1.8539249832575357,-0.8091666242446708,-0.835620509969671
2819,0.14562803233851063,-0.3696178285088919,-0.7028608602807043
2820,-0.8753068318201965,0.5094797629626657,1.700835113434973
2821,0.07487017046612499,-0.8091666242446708,-0.8373931476735266
2822,-0.005995957388030038,-0.8091666242446708,-0.7757173989777671
2823,0.014220574575508719,0.5094797629626657,1.159392523875416
2824,-0.8348737678931191,0.5094797629626657,-0.061924745585002314
2825,-0.966281225656121,1.3885773544342235,0.9150199266852179
2826,0.13551976635674126,-0.8091666242446708,-0.8011048828315416
2827,1.651759663622148,0.5094797629626657,0.0370825273402339
2828,-0.6630332462030396,0.5094797629626657,-0.6521995521456745
2829,0.14562803233851063,-0.8091666242446708,-0.7378920954133735
2830,-0.32946046880465013,0.06993096722688691,-0.3432600379282909
2831,2.76366892161678,-0.8091666242446708,-0.8088006144171972
2832,-0.7135745761118866,0.5094797629626657,1.1563726417234548
2833,2.339121750382466,-0.8091666242446708,-0.5980915739274367
2834,-0.966281225656121,-0.3696178285088919,-0.4634155184660641
2835,-0.3395687347864195,0.06993096722688691,0.5054796473901302
2837,-0.4911927245129602,-0.3696178285088919,-0.5370977826667913
2838,-0.3092439368411114,-0.8091666242446708,-0.7886550197225097
2839,-0.7438993740571946,0.06993096722688691,0.47731314935264696
2840,0.7420157252629039,-0.8091666242446708,-0.7613895184287695
2841,-0.8348737678931191,0.9490285586984446,1.2207551442124474
2842,0.8835314490076752,-0.3696178285088919,-0.44109232679589727
2844,1.651759663622148,-0.3696178285088919,-0.6578373680275759
2845,1.1564546305154484,-0.8091666242446708,-0.5418564304645723
2847,-0.8045489699478109,3.146772537377339,-0.5228933469515228
2849,1.014938906770677,-0.8091666242446708,-0.6715615732311417
2850,-0.35978526674995825,0.5094797629626657,1.8753281494732237
2851,-0.39011006469526643,0.5094797629626657,-0.7509313323322223
2853,-0.3193522028228808,0.5094797629626657,-0.579912816736008
2854,0.2972520220650513,-0.8091666242446708,-0.7256221305681299
2855,0.8936397149894446,1.8281261501700024,-0.18110696898855663
2857,-0.23848607496872573,-0.3696178285088919,-0.4665302423805245
2858,-0.2587026069322645,0.06993096722688691,2.7550539934824796
2859,-0.5619505863853459,-0.8091666242446708,-0.6218991144519573
2860,0.46909254375513076,0.06993096722688691,0.06521515331968182
2861,0.2062776282291269,-0.8091666242446708,-0.5907157451121161
2862,-0.7843324379842722,-0.8091666242446708,-0.5374222017115309
2863,-0.754007640038964,2.70722374164156,1.0404293397804907
2864,-0.32946046880465013,-0.8091666242446708,-0.31513268093564856
2865,-0.8955233637837353,0.9490285586984446,-0.18406211787404997
2868,-0.8449820338748885,0.06993096722688691,-0.3838703773755999
2869,-0.8854150978019659,-0.8091666242446708,-0.5728794720630459
2870,-0.8753068318201965,0.06993096722688691,-0.7920760975840907
2871,-0.8247655019113497,-0.8091666242446708,-0.6947481260250123
2872,-0.6933580441483478,-0.8091666242446708,0.31795715969424054
2873,-0.8753068318201965,1.8281261501700024,0.5617727497078553
2874,-0.2587026069322645,-0.8091666242446708,-0.718470610048244
2875,-0.966281225656121,1.8281261501700024,1.8893790318587314
2876,1.2069959604242955,0.06993096722688691,0.1794791538964881
2877,-0.8045489699478109,-0.8091666242446708,-0.6403511062448721
2878,-0.2789191388958033,-0.8091666242446708,-0.8349837152786044
2879,-0.2688108729140339,0.5094797629626657,0.015520327907263659
2880,-0.14751168113280133,-0.8091666242446708,-0.7568717385992405
2881,-0.5417340544218071,0.06993096722688691,-0.5831427056477889
2882,-0.8146572359295803,-0.3696178285088919,-0.7036647571247459
2883,-0.6124919162941928,0.06993096722688691,-0.5519111627142973
2884,0.07487017046612499,-0.3696178285088919,-0.8053087815899421
2886,-0.6832497781665784,-0.3696178285088919,-0.7999494692963321
2887,-0.5518423204035765,-0.3696178285088919,-0.7075645600732279
2888,-0.673141512184809,0.9490285586984446,0.09335304828593524
2889,-0.3395687347864195,-0.3696178285088919,-0.052844023181896946
2890,-0.9763894916378903,0.06993096722688691,-0.6149071689610385
2891,-0.7641159060207334,-0.8091666242446708,-0.024134066791044694
2892,-0.6832497781665784,0.5094797629626657,-0.09547313728811913
2893,1.9246828451299214,-0.8091666242446708,-0.7732620511263971
2894,0.7420157252629039,0.06993096722688691,-0.6302504585386991
2895,-0.6327084482577315,0.5094797629626657,-0.5087935382599638
2896,-0.5013009904947295,-0.3696178285088919,-0.5544380182437423
2897,-0.9460646936925823,3.5863213331131174,0.24132351017002382
2898,-0.7034663101301172,2.70722374164156,0.11568000351810612
2899,0.13551976635674126,-0.8091666242446708,-0.7547415625050106
2900,1.6719761955856869,-0.8091666242446708,-0.8205316371834767
2901,-0.7438993740571946,-0.8091666242446708,-0.6787394386850552
2902,-0.6832497781665784,2.2676749459057812,2.952083238800321
2904,-0.9460646936925823,-0.8091666242446708,-0.8196328985769359
2905,-0.12729514916926257,-0.3696178285088919,-0.8106778791447622
2906,-0.7438993740571946,0.5094797629626657,-0.19675284895133408
2907,1.29797035426022,-0.8091666242446708,-0.7481801685073425
2908,-0.8348737678931191,1.8281261501700024,2.0331004322403725
2909,2.7434523896532412,-0.8091666242446708,-0.3335297247233057
2910,-0.9460646936925823,0.06993096722688691,-0.6837607831107114
2911,-0.7034663101301172,0.5094797629626657,-0.6970852980294587
2912,-0.8854150978019659,-0.8091666242446708,-0.7631749522434383
2913,-0.3193522028228808,0.06993096722688691,-0.6563108672787781
2914,1.2171042264060647,-0.3696178285088919,-0.6604545490451154
2915,-0.7337911080754252,1.3885773544342235,2.3183212259965282
2916,0.2972520220650513,-0.8091666242446708,-0.8483037139229471
2917,-0.5518423204035765,-0.3696178285088919,-0.5847211435522413
2918,1.1564546305154484,-0.3696178285088919,-0.3675455508273119
2919,-0.673141512184809,-0.8091666242446708,-0.4986085867649026
2920,-0.8753068318201965,0.06993096722688691,-0.7208913331291779
2922,-0.8146572359295803,-0.8091666242446708,-0.3729808870734014
2923,-0.5013009904947295,0.06993096722688691,-0.40089146289461686
2924,-0.8247655019113497,0.9490285586984446,-0.11102718633800034
2925,-0.5518423204035765,-0.8091666242446708,-0.7324928893625218
2926,-0.1677282130963401,0.9490285586984446,0.14403543236818733
2927,0.4994173417004389,0.06993096722688691,-0.3224114098512676
2928,2.076306834856462,0.06993096722688691,-0.6377565065993562
2929,-0.8247655019113497,-0.3696178285088919,-0.5045136155490837
2930,2.6221531978720085,-0.8091666242446708,-0.6512436073966738
2931,0.3073602880468207,-0.8091666242446708,-0.8025914898230977
2932,-0.4608679265676521,0.06993096722688691,-0.5725008577254496
2933,1.429377812023222,-0.3696178285088919,-0.8218759815312839
2934,0.5802834695545939,-0.8091666242446708,0.3079257615289401
2936,-0.7742241720025028,0.06993096722688691,-0.8158618094489885
2937,1.2878620882784504,-0.3696178285088919,-0.7385454497772572
2938,0.08497843644789436,-0.8091666242446708,-0.8112190793609287
2939,1.227212492387834,-0.3696178285088919,1.1728818828099359
2940,0.9947223748071384,-0.3696178285088919,-0.3735318725507781
2941,1.6921927275492257,-0.3696178285088919,-0.49863493169893014
2942,0.6813661293722877,-0.3696178285088919,-0.5964770058277467
2943,1.5001356738956075,-0.8091666242446708,-0.864310143125702
2947,2.692911059744394,-0.8091666242446708,-0.8101118394193697
2948,1.2878620882784504,-0.3696178285088919,0.2016849224321321
2949,-0.43054312862234395,-0.3696178285088919,-0.30054586732077976
2950,-0.8045489699478109,2.2676749459057812,1.2425002527588094
2952,0.07487017046612499,-0.3696178285088919,-0.2162872411765818
2953,0.5196338736639776,-0.8091666242446708,-0.7829968806057871
