rating,date,variation,verified_reviews,feedback,processed_reviews
1,19-Jul-18,Black  Spot,Can't turn of &#34;things to try&#34; on the screen scroll. This  is a big promotion device for Amazon.  Packing it up and sending it back.  They really want to get in our heads.  Enough already.,0,not_turn thing try screen scroll big promotion device amazon packing sending back really want get head enough already
5,29-Jul-18,Sandstone Fabric ,"""This is my second Echo and I love how it helps me in the kitchen. I can set timers, listen to the news, prepare grocery lists, and get great music.""",1,second echo love help kitchen set timer listen news prepare grocery list get great music
5,30-Jul-18,Black  Dot,Amazing product. Still learnimg all the things it can do,1,amazing product still learnimg thing
5,30-Jul-18,Black  Dot,"""Still getting used to Alexa, but I think she's a keeper!""",1,still getting used alexa think keeper
5,29-Jul-18,Heather Gray Fabric ,"""This is my second Echo, I have the Dot but the speaker is weak so I purchased this and for listening to music the speaker is great.""",1,second echo dot speaker weak purchased listening music speaker great
5,21-Jul-18,Black  Spot,"""I LOOOOOOOVE this thing! :) Watching movies on it is a bit of a disaster because of the round screen, but other than that it's a GREAT chachki toy :)""",1,looooooove thing watching movie bit disaster round screen great chachki toy
4,30-Jul-18,White  Dot,Works good for the most part. You ask it some questions and she says she doesn’t know. I thought she was supposed to know everything,1,work good part ask question say not_know thought supposed know everything
4,30-Jul-18,Heather Gray Fabric ,The speaker is of surprising quality. Happy with the purchase.,1,speaker surprising quality happy purchase
5,25-Jun-18,Black,"""I love Alexa! It's great helping me, making my appointments, playing the songs I like! What else can you do? Looking forward for more.""",1,love alexa great helping making appointment playing song like else looking forward
3,17-Jul-18,Black  Spot,"""This is 1 of 6 echo devices in the house and is currently being deployed as a bedside alarm clock.  I use it basically as an echo dot with a clock attached and may occasionally pull up camera video.  Audio quality and screen quality are really are not appropriate for music or watching video.  Much of the time it works well as alarm clock, but there are some serious flaws, particularly if you are the last one to bed or the first to wake.  It doesn’t seem like the engineers actually tested this in a bedroom with 2 people on different schedules.  Try walking into a dark bedroom with a sleeping wife and waking her up by saying “Alexa set an alarm for 5am” and then having Alexa repeat “OK alarm set for 5am.”  Not good.  I suppose you could whisper then fumble for the volume down button but that is stupid.  Plain and simple, this device needs to be brought into the 1990’s and have simple touch screen interface added to set an alarm.  I know there is a cumbersome interface for these situations where one can set an alarm from the alexa app on your phone.  No thanks, if I’m picking up my phone to set an alarm I will just use its built in alarm and save a step.  At least the engineers allow the alarm to be turned off from the touch screen, so for example if you wake up a few minutes early you can cancel the alarm without speaking and waking your spouse.  The interface for using the touch screen to cancel an alarm that has gone off is however not great.  There should be separate snooze and cancel buttons.  Currently a touch snoozes and a swipe cancels.  It is too easy when half awake to snooze when you think you have cancelled.  When the snoozed alarm goes off a few minutes later, my not amused and no longer sleeping wife will let me know by summoning Alexa to turn off the bathroom lights while I’m in the shower.""",2,echo device house currently deployed bedside alarm clock use basically echo dot clock attached may occasionally pull camera video audio quality screen quality really not_appropriate music watching video much time work well alarm clock serious flaw particularly last one bed first wake not_seem like engineer actually tested bedroom people different schedule try walking dark bedroom sleeping wife waking saying alexa set alarm alexa repeat ok alarm set not_good suppose could whisper fumble volume button stupid plain simple device need brought simple touch screen interface added set alarm know cumbersome interface situation one set alarm alexa app phone no_thanks picking phone set alarm use built alarm save step least engineer allow alarm turned touch screen example wake minute early cancel alarm without speaking waking spouse interface using touch screen cancel alarm gone however not_great separate snooze cancel button currently touch snooze swipe cancel easy half awake snooze think cancelled snoozed alarm go minute later not_amused no_longer sleeping wife let know summoning alexa turn bathroom light shower
5,30-Jul-18,White  Show,"""This thing is a lot cooler than I thought it would be.  I mostly have used it to read me audiobooks, but I also love that I can see into the camera while I'm at work.""",1,thing lot cooler thought would mostly used read audiobooks also love see camera work
5,31-Jul-18,Configuration: Fire TV Stick,Very easy to install. Voice control is great.,1,easy install voice control great
1,28-Jul-18,White  Show,The tech isn’t there. It doesn’t understand most common words and is basically a glorified radio,0,tech not_there not_understand common word basically glorified radio
5,26-Jul-18,Black  Spot,I’m amazed,1,amazed
5,28-Jul-18,Black  Show,I love it!  I wanted it primarily for the kitchen.  In addition to other common services I wanted it to use ALLRecipes and Cook's Illustrated recipes,1,love wanted primarily kitchen addition common service wanted use allrecipes cook illustrated recipe
4,30-Jul-18,Black  Dot,This product is easy to use and very entertaining.  I have yet to hook it up to my TV or lights but look forward to doing so.,1,product easy use entertaining yet hook tv light look forward
5,29-Jul-18,Sandstone Fabric ,"""Awesome life changer! Seriously, I am able to start my morning with Alexa, by having her &#34;wake&#34;me up with  her alarm and then playing me some music. She has gotten used to my voice, that I can be in another room and she will &#34;listen&#34; to what I say. I love both my echos!!! Don't hesitate, get one and for the price, the speaker is unbelievable. I am buying the cordless holder, so I can take the echo anywhere. Love my purchase and love alexa!!!!""",1,awesome life changer seriously able start morning alexa wakeme alarm playing music gotten used voice another room listen say love echo not_hesitate get one price speaker unbelievable buying cordless holder take echo anywhere love purchase love alexa
